file,source,chamber,stratum,arm,seg_id,date,speaker,n_words,genre,regime_flag,pangram,fraction_ai,version,prior_p3
nb_2025-10-23#t104w0,nb_rescore,NB,A-consensus-2025,tier4,2025-10-23#t104w0,2025-10-23,Madam Speaker,100,,,Human,0.0,4.0,Human
nb_2025-10-24#t107w0,nb_rescore,NB,A4-speaker,tier4,2025-10-24#t107w0,2025-10-24,Mr. Robichaud,167,,,Mixed,0.7258567214012146,4.0,Human
nb_2025-10-24#t112w0,nb_rescore,NB,A7-speech-llr,tier4,2025-10-24#t112w0,2025-10-24,Ms. S. Wilson,156,,,AI,1.0,4.0,AI
nb_2025-10-24#t119w0,nb_rescore,NB,A3-fused,tier4,2025-10-24#t119w0,2025-10-24,Mr. Johnston,160,,,AI,1.0,4.0,AI
nb_2025-10-24#t139w0,nb_rescore,NB,B-decile-9,tier4,2025-10-24#t139w0,2025-10-24,Mr. Austin,132,,,Human,0.0,4.0,Human
nb_2025-10-24#t150w0,nb_rescore,NB,B-decile-5,tier4,2025-10-24#t150w0,2025-10-24,Hon. C. Johnson,108,,,Human,0.0,4.0,Human
nb_2025-10-24#t159w0,nb_rescore,NB,A5-tail-union,tier4,2025-10-24#t159w0,2025-10-24,Mr. Ames,55,,,Human,0.0,4.0,Human
nb_2025-10-24#t162w0,nb_rescore,NB,A-consensus-2025,tier4,2025-10-24#t162w0,2025-10-24,Hon. Mr. Legacy,206,,,AI,1.0,4.0,Mixed
nb_2025-10-24#t175w2,nb_rescore,NB,B-decile-5,tier4,2025-10-24#t175w2,2025-10-24,Mr. Coon,335,,,Human,0.0,4.0,Human
nb_2025-10-24#t175w3,nb_rescore,NB,A2-fastdetect-tail,tier4,2025-10-24#t175w3,2025-10-24,Mr. Coon,251,,,Human,0.0,4.0,Human
nb_2025-10-24#t178w1,nb_rescore,NB,A2-fastdetect-tail,tier4,2025-10-24#t178w1,2025-10-24,Ms. Mitton,329,,,AI,1.0,4.0,AI
nb_2025-10-24#t189w4,nb_rescore,NB,B-decile-2,tier4,2025-10-24#t189w4,2025-10-24,Hon. Mr. Hickey,236,,,Human,0.0,4.0,Human
nb_2025-10-28#t197w0,nb_rescore,NB,B-decile-0,tier4,2025-10-28#t197w0,2025-10-28,Hon. Mr. Finnigan,142,,,Human,0.0,4.0,Human
nb_2025-10-28#t213w0,nb_rescore,NB,A5-tail-union,tier4,2025-10-28#t213w0,2025-10-28,Ms. Wilcott,172,,,Mixed,0.24227799475193024,4.0,Human
nb_2025-10-28#t231w0,nb_rescore,NB,A3-fused,tier4,2025-10-28#t231w0,2025-10-28,Hon. C. Johnson,114,,,Human,0.0,4.0,Human
nb_2025-10-28#t254w0,nb_rescore,NB,A-consensus-2025,tier4,2025-10-28#t254w0,2025-10-28,Mr. Savoie,56,,,Human,0.0,4.0,Human
nb_2025-10-28#t256w0,nb_rescore,NB,A5-tail-union,tier4,2025-10-28#t256w0,2025-10-28,Madam Speaker,52,,,Human,0.0,4.0,Human
nb_2025-10-28#t262w0,nb_rescore,NB,A5-tail-union,tier4,2025-10-28#t262w0,2025-10-28,Hon. Mr. McKee,185,,,Human,0.0,4.0,Human
nb_2025-10-28#t280w1,nb_rescore,NB,B-decile-4,tier4,2025-10-28#t280w1,2025-10-28,Mr. Lee,160,,,Human,0.0,4.0,Human
nb_2025-10-28#t288w5,nb_rescore,NB,B-decile-0,tier4,2025-10-28#t288w5,2025-10-28,Ms. Conroy,124,,,Human,0.0,4.0,Human
nb_2025-10-29#t305w0,nb_rescore,NB,A2-fastdetect-tail,tier4,2025-10-29#t305w0,2025-10-29,Ms. M. Johnson,222,,,AI,1.0,4.0,AI
nb_2025-10-29#t313w0,nb_rescore,NB,A4-speaker,tier4,2025-10-29#t313w0,2025-10-29,Mr. Robichaud,146,,,Human,0.0,4.0,Human
nb_2025-10-29#t325w0,nb_rescore,NB,B-decile-2,tier4,2025-10-29#t325w0,2025-10-29,Mr. Cullins,156,,,Human,0.0,4.0,Human
nb_2025-10-29#t326w0,nb_rescore,NB,A4-speaker,tier4,2025-10-29#t326w0,2025-10-29,Mr. Robichaud,176,,,Human,0.0,4.0,Human
nb_2025-10-29#t327w0,nb_rescore,NB,B-decile-2,tier4,2025-10-29#t327w0,2025-10-29,Ms. S. Wilson,142,,,Human,0.0,4.0,Human
nb_2025-10-29#t337w0,nb_rescore,NB,A-consensus-2025,tier4,2025-10-29#t337w0,2025-10-29,Mr. Savoie,206,,,Human,0.0,4.0,Human
nb_2025-10-29#t349w0,nb_rescore,NB,A5-tail-union,tier4,2025-10-29#t349w0,2025-10-29,Mr. Ames,63,,,Human,0.0,4.0,Human
nb_2025-10-29#t352w0,nb_rescore,NB,B-decile-8,tier4,2025-10-29#t352w0,2025-10-29,Mr. Ames,61,,,Human,0.0,4.0,Human
nb_2025-10-29#t359w0,nb_rescore,NB,B-decile-6,tier4,2025-10-29#t359w0,2025-10-29,Hon. Mr. LePage,132,,,Human,0.0,4.0,Human
nb_2025-10-29#t361w0,nb_rescore,NB,A3-fused,tier4,2025-10-29#t361w0,2025-10-29,Hon. C. Johnson,108,,,Human,0.0,4.0,Human
nb_2025-10-29#t371w0,nb_rescore,NB,B-decile-1,tier4,2025-10-29#t371w0,2025-10-29,Hon. Mr. D’Amours,199,,,Human,0.0,4.0,Human
nb_2025-10-29#t377w1,nb_rescore,NB,B-decile-6,tier4,2025-10-29#t377w1,2025-10-29,Madam Speaker,343,,,Human,0.0,4.0,Human
nb_2025-10-29#t397w2,nb_rescore,NB,B-decile-2,tier4,2025-10-29#t397w2,2025-10-29,Mr. J. LeBlanc,305,,,Human,0.0,4.0,Human
nb_2025-10-29#t400w7,nb_rescore,NB,A5-tail-union,tier4,2025-10-29#t400w7,2025-10-29,Mr. Cullins,54,,,Human,0.0,4.0,Human
nb_2025-10-30#t427w0,nb_rescore,NB,A2-fastdetect-tail,tier4,2025-10-30#t427w0,2025-10-30,Ms. M. Johnson,230,,,AI,1.0,4.0,Mixed
nb_2025-10-30#t430w0,nb_rescore,NB,A-consensus-2025,tier4,2025-10-30#t430w0,2025-10-30,Ms. Sodhi,176,,,AI,1.0,4.0,AI
nb_2025-10-30#t482w0,nb_rescore,NB,A5-tail-union,tier4,2025-10-30#t482w0,2025-10-30,Mr. Coon,153,,,Human,0.0,4.0,Human
nb_2025-10-30#t491w0,nb_rescore,NB,A3-fused,tier4,2025-10-30#t491w0,2025-10-30,Ms. M. Johnson,102,,,Human,0.0,4.0,Human
nb_2025-10-30#t495w1,nb_rescore,NB,B-decile-2,tier4,2025-10-30#t495w1,2025-10-30,Mr. Weir,339,,,Human,0.0,4.0,Human
nb_2025-10-30#t509w4,nb_rescore,NB,A5-tail-union,tier4,2025-10-30#t509w4,2025-10-30,Mr. Russell,169,,,Mixed,0.7032192945480347,4.0,AI
nb_2025-10-30#t511w0,nb_rescore,NB,A5-tail-union,tier4,2025-10-30#t511w0,2025-10-30,Ms. Wilcott,268,,,Human,0.0,4.0,Human
nb_2025-10-30#t515w1,nb_rescore,NB,B-decile-3,tier4,2025-10-30#t515w1,2025-10-30,Ms. Wilcott,333,,,Human,0.0,4.0,Human
nb_2025-10-30#t531w0,nb_rescore,NB,A2-fastdetect-tail,tier4,2025-10-30#t531w0,2025-10-30,Mr. Weir,294,,,Human,0.0,4.0,Human
nb_2025-10-30#t534w3,nb_rescore,NB,B-decile-4,tier4,2025-10-30#t534w3,2025-10-30,Ms. S. Wilson,338,,,Mixed,0.4134981036186218,4.0,AI
nb_2025-11-04#t543w0,nb_rescore,NB,A5-tail-union,tier4,2025-11-04#t543w0,2025-11-04,Mr. Savoie,89,,,Human,0.0,4.0,Human
nb_2025-11-04#t546w0,nb_rescore,NB,A2-fastdetect-tail,tier4,2025-11-04#t546w0,2025-11-04,Ms. Wilcott,351,,,Human,0.0,4.0,Human
nb_2025-11-04#t551w0,nb_rescore,NB,A3-fused,tier4,2025-11-04#t551w0,2025-11-04,Mr. Coon,144,,,Human,0.0,4.0,Human
nb_2025-11-04#t559w0,nb_rescore,NB,A4-speaker,tier4,2025-11-04#t559w0,2025-11-04,Mr. Robichaud,150,,,AI,1.0,4.0,AI
nb_2025-11-04#t565w0,nb_rescore,NB,B-decile-2,tier4,2025-11-04#t565w0,2025-11-04,Mr. Savoie,56,,,Human,0.0,4.0,Human
nb_2025-11-04#t575w0,nb_rescore,NB,A5-tail-union,tier4,2025-11-04#t575w0,2025-11-04,Hon. Ms. Holt,150,,,Human,0.0,4.0,Human
nb_2025-11-05#t615w0,nb_rescore,NB,B-decile-6,tier4,2025-11-05#t615w0,2025-11-05,Hon. Mr. Gauvin,281,,,Human,0.0,4.0,Human
nb_2025-11-05#t632w0,nb_rescore,NB,A5-tail-union,tier4,2025-11-05#t632w0,2025-11-05,Mr. Arseneault,137,,,AI,1.0,4.0,AI
nb_2025-11-05#t646w0,nb_rescore,NB,B-decile-1,tier4,2025-11-05#t646w0,2025-11-05,Mr. Savoie,180,,,Human,0.0,4.0,Human
nb_2025-11-05#t660w0,nb_rescore,NB,B-decile-7,tier4,2025-11-05#t660w0,2025-11-05,Ms. Mitton,167,,,Human,0.0,4.0,Human
nb_2025-11-05#t663w0,nb_rescore,NB,A5-tail-union,tier4,2025-11-05#t663w0,2025-11-05,Hon. Ms. Boudreau,171,,,Human,0.0,4.0,Human
nb_2025-11-05#t680w2,nb_rescore,NB,A5-tail-union,tier4,2025-11-05#t680w2,2025-11-05,Ms. Mitton,59,,,Human,0.0,4.0,Human
nb_2025-11-05#t686w0,nb_rescore,NB,A-consensus-2025,tier4,2025-11-05#t686w0,2025-11-05,Madam Speaker,69,,,Human,0.0,4.0,Human
nb_2025-11-05#t687w2,nb_rescore,NB,A-consensus-2025,tier4,2025-11-05#t687w2,2025-11-05,Mr. Monahan,64,,,Human,0.0,4.0,AI
nb_2025-11-05#t690w1,nb_rescore,NB,B-decile-9,tier4,2025-11-05#t690w1,2025-11-05,Ms. Bockus,302,,,AI,1.0,4.0,AI
nb_2025-11-05#t696w0,nb_rescore,NB,A3-fused,tier4,2025-11-05#t696w0,2025-11-05,Mr. M. LeBlanc,84,,,Human,0.0,4.0,Human
nb_2025-11-05#t701w0,nb_rescore,NB,A-consensus-2025,tier4,2025-11-05#t701w0,2025-11-05,Mr. M. LeBlanc,69,,,Human,0.0,4.0,Human
nb_2025-11-05#t710w0,nb_rescore,NB,A5-tail-union,tier4,2025-11-05#t710w0,2025-11-05,Madam Speaker,63,,,Human,0.0,4.0,Human
nb_2025-11-05#t715w2,nb_rescore,NB,A5-tail-union,tier4,2025-11-05#t715w2,2025-11-05,Hon. Mr. Legacy,71,,,Human,0.0,4.0,Human
nb_2025-11-06#t747w0,nb_rescore,NB,A4-speaker,tier4,2025-11-06#t747w0,2025-11-06,Mr. Robichaud,164,,,Human,0.0,4.0,Human
nb_2025-11-06#t753w0,nb_rescore,NB,A5-tail-union,tier4,2025-11-06#t753w0,2025-11-06,Hon. Mr. Hickey,52,,,Human,0.0,4.0,Human
nb_2025-11-06#t756w0,nb_rescore,NB,B-decile-0,tier4,2025-11-06#t756w0,2025-11-06,Hon. Mr. Hickey,92,,,Human,0.0,4.0,Human
nb_2025-11-06#t766w0,nb_rescore,NB,B-decile-5,tier4,2025-11-06#t766w0,2025-11-06,Hon. C. Johnson,136,,,Human,0.0,4.0,Human
nb_2025-11-06#t783w0,nb_rescore,NB,A5-tail-union,tier4,2025-11-06#t783w0,2025-11-06,Madam Speaker,104,,,Human,0.0,4.0,Human
nb_2025-11-06#t785w0,nb_rescore,NB,A-consensus-2025,tier4,2025-11-06#t785w0,2025-11-06,Madam Speaker,103,,,Human,0.0,4.0,Human
nb_2025-11-06#t790w0,nb_rescore,NB,B-decile-5,tier4,2025-11-06#t790w0,2025-11-06,Mr. Coon,179,,,Human,0.0,4.0,Human
nb_2025-11-06#t792w0,nb_rescore,NB,A5-tail-union,tier4,2025-11-06#t792w0,2025-11-06,Ms. Mitton,133,,,Human,0.0,4.0,Human
nb_2025-11-06#t803w1,nb_rescore,NB,A2-fastdetect-tail,tier4,2025-11-06#t803w1,2025-11-06,Mr. Oliver,332,,,AI,1.0,4.0,AI
nb_2025-11-06#t805w4,nb_rescore,NB,A-consensus-2025,tier4,2025-11-06#t805w4,2025-11-06,Ms. S. Wilson,53,,,Human,0.0,4.0,Human
nb_2025-11-06#t835w0,nb_rescore,NB,A2-fastdetect-tail,tier4,2025-11-06#t835w0,2025-11-06,Mr. Robichaud,358,,,Human,0.0,4.0,Human
nb_2025-11-06#t835w1,nb_rescore,NB,A4-speaker,tier4,2025-11-06#t835w1,2025-11-06,Mr. Robichaud,317,,,Human,0.0,4.0,Human
nb_2025-11-06#t835w4,nb_rescore,NB,A4-speaker,tier4,2025-11-06#t835w4,2025-11-06,Mr. Robichaud,89,,,Human,0.0,4.0,Human
nb_2025-11-06#t836w0,nb_rescore,NB,B-decile-2,tier4,2025-11-06#t836w0,2025-11-06,,355,,,Human,0.0,4.0,Human
nb_2025-11-07#t858w0,nb_rescore,NB,A3-fused,tier4,2025-11-07#t858w0,2025-11-07,Mr. Arseneault,154,,,Human,0.0,4.0,Human
nb_2025-11-07#t896w0,nb_rescore,NB,B-decile-0,tier4,2025-11-07#t896w0,2025-11-07,Mr. Savoie,206,,,Human,0.0,4.0,Human
nb_2025-11-07#t907w0,nb_rescore,NB,A5-tail-union,tier4,2025-11-07#t907w0,2025-11-07,Hon. Mr. D’Amours,250,,,Human,0.0,4.0,Human
nb_2025-11-07#t912w0,nb_rescore,NB,A3-fused,tier4,2025-11-07#t912w0,2025-11-07,Hon. Mr. Dornan,161,,,Human,0.0,4.0,Human
nb_2025-11-07#t914w0,nb_rescore,NB,B-decile-7,tier4,2025-11-07#t914w0,2025-11-07,Mr. Coon,355,,,Human,0.0,4.0,Human
nb_2025-11-07#t915w0,nb_rescore,NB,B-decile-0,tier4,2025-11-07#t915w0,2025-11-07,Hon. Ms. Holt,290,,,Human,0.0,4.0,Human
nb_2025-11-18#t1002w0,nb_rescore,NB,B-decile-8,tier4,2025-11-18#t1002w0,2025-11-18,Mr. Coon,353,,,Human,0.0,4.0,Human
nb_2025-11-18#t1014w2,nb_rescore,NB,B-decile-5,tier4,2025-11-18#t1014w2,2025-11-18,Mr. Austin,198,,,Human,0.0,4.0,Human
nb_2025-11-18#t1017w3,nb_rescore,NB,A2-fastdetect-tail,tier4,2025-11-18#t1017w3,2025-11-18,Mr. Ames,211,,,AI,1.0,4.0,AI
nb_2025-11-18#t1018w1,nb_rescore,NB,A5-tail-union,tier4,2025-11-18#t1018w1,2025-11-18,Mr. Ames,72,,,Human,0.0,4.0,Human
nb_2025-11-18#t922w0,nb_rescore,NB,A-consensus-2025,tier4,2025-11-18#t922w0,2025-11-18,Hon. Mr. McKee,91,,,AI,1.0,4.0,Human
nb_2025-11-18#t938w0,nb_rescore,NB,A5-tail-union,tier4,2025-11-18#t938w0,2025-11-18,Ms. Mitton,162,,,Human,0.0,4.0,Human
nb_2025-11-18#t951w0,nb_rescore,NB,A5-tail-union,tier4,2025-11-18#t951w0,2025-11-18,Hon. Ms. Holt,148,,,Human,0.0,4.0,Human
nb_2025-11-18#t954w0,nb_rescore,NB,A5-tail-union,tier4,2025-11-18#t954w0,2025-11-18,Mr. Savoie,50,,,Human,0.0,4.0,Human
nb_2025-11-20#t1098w0,nb_rescore,NB,A3-fused,tier4,2025-11-20#t1098w0,2025-11-20,Mr. Doucet,250,,,Mixed,0.2379286140203476,4.0,Human
nb_2025-11-20#t1101w0,nb_rescore,NB,A3-fused,tier4,2025-11-20#t1101w0,2025-11-20,Mr. J. LeBlanc,148,,,AI,1.0,4.0,AI
nb_2025-11-20#t1126w0,nb_rescore,NB,A5-tail-union,tier4,2025-11-20#t1126w0,2025-11-20,Mr. Savoie,55,,,Human,0.0,4.0,Human
nb_2025-11-20#t1192w1,nb_rescore,NB,A2-fastdetect-tail,tier4,2025-11-20#t1192w1,2025-11-20,Mr. Weir,355,,,Human,0.0,4.0,Human
nb_2025-11-20#t1208w2,nb_rescore,NB,A4-speaker,tier4,2025-11-20#t1208w2,2025-11-20,Mr. Robichaud,331,,,Human,0.0,4.0,Human
nb_2025-11-20#t1215w1,nb_rescore,NB,B-decile-7,tier4,2025-11-20#t1215w1,2025-11-20,Mr. Weir,130,,,Human,0.0,4.0,Human
nb_2025-11-21#t1245w0,nb_rescore,NB,A5-tail-union,tier4,2025-11-21#t1245w0,2025-11-21,Mr. Savoie,66,,,Human,0.0,4.0,Human
nb_2025-11-21#t1255w0,nb_rescore,NB,B-decile-9,tier4,2025-11-21#t1255w0,2025-11-21,Mr. Savoie,80,,,Human,0.0,4.0,Human
nb_2025-11-21#t1269w0,nb_rescore,NB,B-decile-6,tier4,2025-11-21#t1269w0,2025-11-21,Mr. Austin,142,,,Human,0.0,4.0,Human
nb_2025-11-21#t1271w0,nb_rescore,NB,B-decile-2,tier4,2025-11-21#t1271w0,2025-11-21,Mr. Austin,188,,,Human,0.0,4.0,Human
nb_2025-11-21#t1276w0,nb_rescore,NB,B-decile-7,tier4,2025-11-21#t1276w0,2025-11-21,Hon. Ms. Holt,164,,,Human,0.0,4.0,Human
nb_2025-11-21#t1281w1,nb_rescore,NB,A3-fused,tier4,2025-11-21#t1281w1,2025-11-21,Ms. Conroy,87,,,Human,0.0,4.0,Human
nb_2025-12-02#t1316w0,nb_rescore,NB,B-decile-4,tier4,2025-12-02#t1316w0,2025-12-02,Mr. Austin,327,,,Human,0.0,4.0,Human
nb_2025-12-02#t1317w0,nb_rescore,NB,B-decile-4,tier4,2025-12-02#t1317w0,2025-12-02,Hon. Ms. Holt,151,,,Human,0.0,4.0,Human
nb_2025-12-02#t1333w0,nb_rescore,NB,A-consensus-2025,tier4,2025-12-02#t1333w0,2025-12-02,Hon. C. Chiasson,161,,,Human,0.0,4.0,Human
nb_2025-12-02#t1342w0,nb_rescore,NB,B-decile-8,tier4,2025-12-02#t1342w0,2025-12-02,Mr. Coon,147,,,Human,0.0,4.0,Human
nb_2025-12-02#t1358w0,nb_rescore,NB,A5-tail-union,tier4,2025-12-02#t1358w0,2025-12-02,Hon. Mr. Dornan,179,,,Human,0.0,4.0,Human
nb_2025-12-02#t1365w0,nb_rescore,NB,A-consensus-2025,tier4,2025-12-02#t1365w0,2025-12-02,Hon. Ms. Thériault,143,,,AI,1.0,4.0,AI
nb_2025-12-02#t1369w3,nb_rescore,NB,B-decile-6,tier4,2025-12-02#t1369w3,2025-12-02,Hon. Mr. Legacy,355,,,Human,0.0,4.0,Human
nb_2025-12-02#t1374w0,nb_rescore,NB,A5-tail-union,tier4,2025-12-02#t1374w0,2025-12-02,Madam Speaker,59,,,Human,0.0,4.0,Human
nb_2025-12-03#t1386w0,nb_rescore,NB,A3-fused,tier4,2025-12-03#t1386w0,2025-12-03,Hon. Mr. Gauvin,98,,,Human,0.0,4.0,Human
nb_2025-12-03#t1388w0,nb_rescore,NB,A5-tail-union,tier4,2025-12-03#t1388w0,2025-12-03,Mr. Coon,156,,,Human,0.0,4.0,Human
nb_2025-12-03#t1390w0,nb_rescore,NB,A5-tail-union,tier4,2025-12-03#t1390w0,2025-12-03,Mr. Russell,97,,,Human,0.0,4.0,Human
nb_2025-12-03#t1396w0,nb_rescore,NB,A5-tail-union,tier4,2025-12-03#t1396w0,2025-12-03,Ms. Sodhi,130,,,AI,1.0,4.0,AI
nb_2025-12-03#t1430w0,nb_rescore,NB,B-decile-2,tier4,2025-12-03#t1430w0,2025-12-03,Ms. Mitton,147,,,Human,0.0,4.0,Human
nb_2025-12-03#t1439w0,nb_rescore,NB,A5-tail-union,tier4,2025-12-03#t1439w0,2025-12-03,Mr. Coon,238,,,Human,0.0,4.0,Human
nb_2025-12-03#t1441w0,nb_rescore,NB,A2-fastdetect-tail,tier4,2025-12-03#t1441w0,2025-12-03,Mr. Russell,215,,,AI,1.0,4.0,AI
nb_2025-12-03#t1447w0,nb_rescore,NB,A5-tail-union,tier4,2025-12-03#t1447w0,2025-12-03,Mr. Oliver,81,,,Human,0.0,4.0,Human
nb_2025-12-04#t1466w0,nb_rescore,NB,A7-speech-llr,tier4,2025-12-04#t1466w0,2025-12-04,Mr. Monahan,159,,,AI,1.0,4.0,AI
nb_2025-12-04#t1473w0,nb_rescore,NB,B-decile-9,tier4,2025-12-04#t1473w0,2025-12-04,Mr. Doucet,153,,,Human,0.0,4.0,Human
nb_2025-12-04#t1477w0,nb_rescore,NB,A3-fused,tier4,2025-12-04#t1477w0,2025-12-04,Mr. Robichaud,136,,,AI,1.0,4.0,AI
nb_2025-12-04#t1492w0,nb_rescore,NB,A5-tail-union,tier4,2025-12-04#t1492w0,2025-12-04,Mr. Savoie,83,,,Human,0.0,4.0,Human
nb_2025-12-04#t1509w0,nb_rescore,NB,B-decile-3,tier4,2025-12-04#t1509w0,2025-12-04,Hon. Mr. Gauvin,169,,,Human,0.0,4.0,Human
nb_2025-12-04#t1516w1,nb_rescore,NB,A-consensus-2025,tier4,2025-12-04#t1516w1,2025-12-04,Ms. M. Wilson,90,,,AI,1.0,4.0,AI
nb_2025-12-04#t1550w1,nb_rescore,NB,A5-tail-union,tier4,2025-12-04#t1550w1,2025-12-04,Hon. Mr. McKee,306,,,AI,1.0,4.0,AI
nb_2025-12-05#t1565w0,nb_rescore,NB,A7-speech-llr,tier4,2025-12-05#t1565w0,2025-12-05,Mr. Russell,146,,,Human,0.0,4.0,Human
nb_2025-12-05#t1574w0,nb_rescore,NB,A-consensus-2025,tier4,2025-12-05#t1574w0,2025-12-05,Ms. Conroy,165,,,AI,1.0,4.0,Human
nb_2025-12-05#t1595w0,nb_rescore,NB,A2-fastdetect-tail,tier4,2025-12-05#t1595w0,2025-12-05,Mr. Austin,189,,,Human,0.0,4.0,Human
nb_2025-12-05#t1622w0,nb_rescore,NB,B-decile-3,tier4,2025-12-05#t1622w0,2025-12-05,Mr. M. LeBlanc,337,,,Human,0.0,4.0,Human
nb_2025-12-05#t1622w1,nb_rescore,NB,A3-fused,tier4,2025-12-05#t1622w1,2025-12-05,Mr. M. LeBlanc,224,,,Human,0.0,4.0,Human
nb_2025-12-09#t1625w0,nb_rescore,NB,A5-tail-union,tier4,2025-12-09#t1625w0,2025-12-09,Mr. Russell,159,,,AI,1.0,4.0,AI
nb_2025-12-09#t1632w0,nb_rescore,NB,A4-speaker,tier4,2025-12-09#t1632w0,2025-12-09,Mr. Robichaud,132,,,AI,1.0,4.0,AI
nb_2025-12-09#t1639w0,nb_rescore,NB,B-decile-9,tier4,2025-12-09#t1639w0,2025-12-09,Mr. Robichaud,138,,,AI,1.0,4.0,AI
nb_2025-12-09#t1640w0,nb_rescore,NB,B-decile-7,tier4,2025-12-09#t1640w0,2025-12-09,Mr. Oliver,112,,,Human,0.0,4.0,Human
nb_2025-12-09#t1645w0,nb_rescore,NB,B-decile-5,tier4,2025-12-09#t1645w0,2025-12-09,Mr. Savoie,155,,,Human,0.0,4.0,Human
nb_2025-12-09#t1692w1,nb_rescore,NB,B-decile-2,tier4,2025-12-09#t1692w1,2025-12-09,Mr. M. LeBlanc,349,,,Mixed,0.1812414973974228,4.0,Human
nb_2025-12-09#t1701w0,nb_rescore,NB,B-decile-1,tier4,2025-12-09#t1701w0,2025-12-09,Hon. Mr. Legacy,79,,,Human,0.0,4.0,Human
nb_2025-12-09#t1702w0,nb_rescore,NB,B-decile-9,tier4,2025-12-09#t1702w0,2025-12-09,Mr. Monahan,96,,,Human,0.0,4.0,Human
nb_2025-12-09#t1719w0,nb_rescore,NB,A-consensus-2025,tier4,2025-12-09#t1719w0,2025-12-09,Mr. Chair,336,,,Human,0.0,4.0,Human
nb_2025-12-10#t1730w0,nb_rescore,NB,A6-lexicon,tier4,2025-12-10#t1730w0,2025-12-10,Mr. Weir,142,,,AI,1.0,4.0,AI
nb_2025-12-10#t1736w0,nb_rescore,NB,A5-tail-union,tier4,2025-12-10#t1736w0,2025-12-10,Mr. J. LeBlanc,143,,,Human,0.0,4.0,Human
nb_2025-12-10#t1743w0,nb_rescore,NB,A-consensus-2025,tier4,2025-12-10#t1743w0,2025-12-10,Mr. Monahan,160,,,AI,1.0,4.0,AI
nb_2025-12-10#t1744w0,nb_rescore,NB,A-consensus-2025,tier4,2025-12-10#t1744w0,2025-12-10,Mr. Savoie,72,,,Human,0.0,4.0,Human
nb_2025-12-10#t1759w0,nb_rescore,NB,A5-tail-union,tier4,2025-12-10#t1759w0,2025-12-10,Hon. Mr. Hickey,180,,,Human,0.0,4.0,Human
nb_2025-12-10#t1766w0,nb_rescore,NB,A3-fused,tier4,2025-12-10#t1766w0,2025-12-10,Hon. Ms. Boudreau,111,,,Human,0.0,4.0,Human
nb_2025-12-10#t1767w0,nb_rescore,NB,B-decile-7,tier4,2025-12-10#t1767w0,2025-12-10,Ms. Mitton,123,,,Human,0.0,4.0,Human
nb_2025-12-10#t1773w0,nb_rescore,NB,A5-tail-union,tier4,2025-12-10#t1773w0,2025-12-10,Mr. Monahan,145,,,AI,1.0,4.0,Human
nb_2025-12-10#t1783w0,nb_rescore,NB,A-consensus-2025,tier4,2025-12-10#t1783w0,2025-12-10,Mr. Russell,261,,,AI,1.0,4.0,AI
nb_2025-12-10#t1790w0,nb_rescore,NB,A5-tail-union,tier4,2025-12-10#t1790w0,2025-12-10,Ms. Mitton,69,,,Human,0.0,4.0,Human
nb_2025-12-11#t1802w0,nb_rescore,NB,B-decile-7,tier4,2025-12-11#t1802w0,2025-12-11,Ms. Wilcott,147,,,Mixed,0.5079908967018127,4.0,Human
nb_2025-12-11#t1803w0,nb_rescore,NB,A5-tail-union,tier4,2025-12-11#t1803w0,2025-12-11,Mr. Russell,168,,,Mixed,0.0,4.0,AI
nb_2025-12-11#t1804w0,nb_rescore,NB,B-decile-8,tier4,2025-12-11#t1804w0,2025-12-11,Mr. Mallet,114,,,Human,0.0,4.0,Human
nb_2025-12-11#t1806w0,nb_rescore,NB,B-decile-7,tier4,2025-12-11#t1806w0,2025-12-11,Ms. Mitton,163,,,Human,0.0,4.0,Human
nb_2025-12-11#t1813w0,nb_rescore,NB,A4-speaker,tier4,2025-12-11#t1813w0,2025-12-11,Mr. Robichaud,151,,,Human,0.0,4.0,Human
nb_2025-12-11#t1816w0,nb_rescore,NB,B-decile-1,tier4,2025-12-11#t1816w0,2025-12-11,Mr. Austin,217,,,Human,0.0,4.0,Human
nb_2025-12-11#t1817w0,nb_rescore,NB,B-decile-1,tier4,2025-12-11#t1817w0,2025-12-11,Mr. Savoie,205,,,Human,0.0,4.0,Human
nb_2025-12-11#t1822w0,nb_rescore,NB,B-decile-3,tier4,2025-12-11#t1822w0,2025-12-11,Hon. Mr. McKee,201,,,Human,0.0,4.0,Human
nb_2025-12-11#t1848w0,nb_rescore,NB,B-decile-9,tier4,2025-12-11#t1848w0,2025-12-11,Hon. Mr. Dornan,143,,,Human,0.0,4.0,Human
nb_2025-12-11#t1859w0,nb_rescore,NB,A6-lexicon,tier4,2025-12-11#t1859w0,2025-12-11,Hon. Mr. Randall,333,,,AI,1.0,4.0,AI
nb_2025-12-11#t1877w2,nb_rescore,NB,A-consensus-2025,tier4,2025-12-11#t1877w2,2025-12-11,Madam Speaker,119,,,AI,1.0,4.0,Human
nb_2025-12-11#t1904w0,nb_rescore,NB,B-decile-6,tier4,2025-12-11#t1904w0,2025-12-11,Mr. Savoie,92,,,Human,0.0,4.0,Human
nb_2025-12-11#t1916w8,nb_rescore,NB,A-consensus-2025,tier4,2025-12-11#t1916w8,2025-12-11,,92,,,Human,0.0,4.0,Human
nb_2025-12-12#t1971w0,nb_rescore,NB,A5-tail-union,tier4,2025-12-12#t1971w0,2025-12-12,Mr. Savoie,58,,,Human,0.0,4.0,Human
